,SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,BETWEEN_days,KWH_DAYS,NB_FACTURES
35663,0441KO,2020-06-01,2020-06-30,2565.0,"349,33",29,88.44827586206897,35.0
35664,0441KO,2020-07-01,2020-07-31,2705.0,"367,87",30,90.16666666666667,35.0
35665,0441KO,2020-08-01,2020-08-31,2741.0,"372,64",30,91.36666666666666,35.0
35666,0441KO,2020-09-01,2020-09-30,2626.0,"357,41",29,90.55172413793103,35.0
35667,0441KO,2020-10-01,2020-10-31,2688.0,"365,62",30,89.6,35.0
35668,0441KO,2020-11-01,2020-11-30,2582.0,"342,05",29,89.03448275862068,35.0
35669,0445KO,2018-01-01,2018-01-31,1298.0,"161,47",30,43.266666666666666,35.0
35670,0445KO,2018-02-01,2018-02-28,1520.0,"188,94",27,56.2962962962963,35.0
35671,0445KO,2018-03-01,2018-03-31,1770.0,"220,19",30,59.0,35.0
35672,0445KO,2018-04-01,2018-04-30,1578.0,"197,57",29,54.41379310344828,35.0
35673,0445KO,2018-05-01,2018-05-31,1682.0,"210,75",30,56.06666666666667,35.0
35674,0445KO,2018-06-01,2018-06-30,1741.0,"221,80",29,60.03448275862069,35.0
35675,0445KO,2018-07-01,2018-07-31,1696.0,"213,87",30,56.53333333333333,35.0
35676,0445KO,2018-08-01,2018-08-31,1723.0,"219,51",30,57.43333333333333,35.0
35677,0445KO,2018-09-01,2018-09-30,1690.0,"214,29",29,58.275862068965516,35.0
35678,0445KO,2018-10-01,2018-10-31,1573.0,"196,47",30,52.43333333333333,35.0
35679,0445KO,2018-11-01,2018-11-30,1741.0,"217,63",29,60.03448275862069,35.0
35680,0445KO,2018-12-01,2018-12-31,1867.0,"234,31",30,62.233333333333334,35.0
35681,0445KO,2019-01-01,2019-01-31,1322.0,"193,94",30,44.06666666666667,35.0
35682,0445KO,2019-02-01,2019-02-28,1473.0,"216,24",27,54.55555555555556,35.0
35683,0445KO,2019-03-01,2019-03-31,1629.0,"239,14",30,54.3,35.0
35684,0445KO,2019-04-01,2019-04-30,1646.0,"243,94",29,56.758620689655174,35.0
35685,0445KO,2019-05-01,2019-05-31,1566.0,"230,05",30,52.2,35.0
35686,0445KO,2019-06-01,2019-06-30,1788.0,"265,34",29,61.6551724137931,35.0
35687,0445KO,2019-07-01,2019-08-20,2907.0,"432,27",50,58.14,35.0
35688,0445KO,2019-08-21,2019-08-31,687.0,"102,71",10,68.7,35.0
35689,0445KO,2019-09-01,2019-09-30,1589.0,"235,97",29,54.793103448275865,35.0
35690,0445KO,2019-10-01,2019-10-31,1608.0,"235,73",30,53.6,35.0
35691,0445KO,2019-11-01,2019-11-30,1705.0,"250,12",29,58.793103448275865,35.0
35692,0445KO,2019-12-01,2019-12-31,1284.0,"189,26",30,42.8,35.0
35693,0445KO,2020-01-01,2020-01-31,1929.0,"272,57",30,64.3,35.0
35694,0445KO,2020-02-01,2020-02-29,1623.0,"230,47",28,57.964285714285715,35.0
35695,0445KO,2020-03-01,2020-03-31,1654.0,"233,38",30,55.13333333333333,35.0
35696,0445KO,2020-04-01,2020-04-30,1510.0,"215,02",29,52.06896551724138,35.0
35697,0445KO,2020-05-01,2020-05-31,1731.0,"245,46",30,57.7,35.0
35698,0445KO,2020-06-01,2020-06-30,1696.0,"242,36",29,58.48275862068966,35.0
35699,0445KO,2020-07-01,2020-07-31,2228.0,"326,40",30,74.26666666666667,35.0
35700,0445KO,2020-08-01,2020-08-31,1272.0,"183,04",30,42.4,35.0
35701,0445KO,2020-09-01,2020-09-30,2035.0,"288,77",29,70.17241379310344,35.0
35702,0445KO,2020-10-01,2020-10-31,1169.0,"162,61",30,38.96666666666667,35.0
35703,0445KO,2020-11-01,2020-11-30,1370.0,"190,98",29,47.241379310344826,35.0
35704,0443KO,2018-01-01,2018-01-31,1991.0,"247,08",30,66.36666666666666,35.0
35705,0443KO,2018-02-01,2018-02-28,1812.0,"225,52",27,67.11111111111111,35.0
35706,0443KO,2018-03-01,2018-03-31,2007.0,"249,01",30,66.9,35.0
35707,0443KO,2018-04-01,2018-04-30,1957.0,"242,99",29,67.48275862068965,35.0
35708,0443KO,2018-05-01,2018-05-31,2066.0,"256,12",30,68.86666666666666,35.0
35709,0443KO,2018-06-01,2018-06-30,2020.0,"250,58",29,69.65517241379311,35.0
35710,0443KO,2018-07-01,2018-07-31,2095.0,"259,76",30,69.83333333333333,35.0
35711,0443KO,2018-08-01,2018-08-31,2119.0,"262,65",30,70.63333333333334,35.0
35712,0443KO,2018-09-01,2018-09-30,1993.0,"249,03",29,68.72413793103448,35.0
35713,0443KO,2018-10-01,2018-10-31,2029.0,"253,40",30,67.63333333333334,35.0
35714,0443KO,2018-11-01,2018-11-30,1950.0,"243,81",29,67.24137931034483,35.0
35715,0443KO,2018-12-01,2018-12-31,1997.0,"249,52",30,66.56666666666666,35.0
35716,0443KO,2019-01-01,2019-01-31,1995.0,"273,85",30,66.5,35.0
35717,0443KO,2019-02-01,2019-02-28,1798.0,"247,53",27,66.5925925925926,35.0
35718,0443KO,2019-03-01,2019-03-31,1992.0,"273,45",30,66.4,35.0
35719,0443KO,2019-04-01,2019-04-30,1947.0,"267,44",29,67.13793103448276,35.0
35720,0443KO,2019-05-01,2019-05-31,2029.0,"278,39",30,67.63333333333334,35.0
35721,0443KO,2019-06-01,2019-06-30,2046.0,"280,67",29,70.55172413793103,35.0
35722,0443KO,2019-07-01,2019-07-31,2078.0,"284,94",30,69.26666666666667,35.0
35723,0443KO,2019-08-01,2019-08-31,2338.0,"319,68",30,77.93333333333334,35.0
35724,0443KO,2019-09-01,2019-09-30,2414.0,"329,84",29,83.24137931034483,35.0
35725,0443KO,2019-10-01,2019-10-31,2575.0,"351,35",30,85.83333333333333,35.0
35726,0443KO,2019-11-01,2019-11-30,2556.0,"348,81",29,88.13793103448276,35.0
35727,0443KO,2019-12-01,2019-12-31,2619.0,"357,23",30,87.3,35.0
35728,0443KO,2020-01-01,2020-01-31,2620.0,"355,25",30,87.33333333333333,35.0
35729,0443KO,2020-02-01,2020-02-29,2454.0,"333,26",28,87.64285714285714,35.0
35730,0443KO,2020-03-01,2020-03-31,2625.0,"355,91",30,87.5,35.0
35731,0443KO,2020-04-01,2020-04-30,2594.0,"351,81",29,89.44827586206897,35.0
35732,0443KO,2020-05-01,2020-05-31,2629.0,"356,44",30,87.63333333333334,35.0
35733,0443KO,2020-06-01,2020-06-30,2572.0,"348,89",29,88.6896551724138,35.0
35734,0443KO,2020-07-01,2020-07-31,2697.0,"365,45",30,89.9,35.0
35735,0443KO,2020-08-01,2020-08-31,2743.0,"371,55",30,91.43333333333334,35.0
35736,0443KO,2020-09-01,2020-09-30,2628.0,"356,31",29,90.62068965517241,35.0
35737,0443KO,2020-10-01,2020-10-31,2695.0,"365,19",30,89.83333333333333,35.0
35738,0443KO,2020-11-01,2020-11-30,2584.0,"342,31",29,89.10344827586206,35.0
35739,0448KO,2018-01-01,2018-01-31,2274.0,"283,58",30,75.8,35.0
35740,0448KO,2018-02-01,2018-02-28,2055.0,"257,19",27,76.11111111111111,35.0
35741,0448KO,2018-03-01,2018-03-31,2276.0,"283,82",30,75.86666666666666,35.0
35742,0448KO,2018-04-01,2018-04-30,2240.0,"279,48",29,77.24137931034483,35.0
35743,0448KO,2018-05-01,2018-05-31,2333.0,"290,69",30,77.76666666666667,35.0
35744,0448KO,2018-06-01,2018-06-30,2266.0,"282,62",29,78.13793103448276,35.0
35745,0448KO,2018-07-01,2018-07-31,2356.0,"293,63",30,78.53333333333333,35.0
35746,0448KO,2018-08-01,2018-08-31,2372.0,"295,55",30,79.06666666666666,35.0
35747,0448KO,2018-09-01,2018-09-30,2255.0,"283,22",29,77.75862068965517,35.0
35748,0448KO,2018-10-01,2018-10-31,2312.0,"290,14",30,77.06666666666666,35.0
35749,0448KO,2018-11-01,2018-11-30,2385.0,"299,00",29,82.24137931034483,35.0
35750,0448KO,2018-12-01,2018-12-31,2770.0,"345,71",30,92.33333333333333,35.0
35751,0448KO,2019-01-01,2019-01-31,2769.0,"379,70",30,92.3,35.0
35752,0448KO,2019-02-01,2019-02-28,2510.0,"345,09",27,92.96296296296296,35.0
35753,0448KO,2019-03-01,2019-03-31,2775.0,"380,50",30,92.5,35.0
35754,0448KO,2019-04-01,2019-04-30,2692.0,"369,41",29,92.82758620689656,35.0
35755,0448KO,2019-05-01,2019-05-31,2785.0,"381,84",30,92.83333333333333,35.0
35756,0448KO,2019-06-01,2019-06-30,2537.0,"348,70",29,87.48275862068965,35.0
35757,0448KO,2019-07-01,2019-07-31,2456.0,"337,88",30,81.86666666666666,35.0
35758,0448KO,2019-08-01,2019-08-31,2466.0,"339,21",30,82.2,35.0
35759,0448KO,2019-09-01,2019-09-30,2361.0,"325,19",29,81.41379310344827,35.0
35760,0448KO,2019-10-01,2019-10-31,2438.0,"335,47",30,81.26666666666667,35.0
35761,0448KO,2019-11-01,2019-11-30,2344.0,"322,91",29,80.82758620689656,35.0
35762,0448KO,2019-12-01,2019-12-31,2410.0,"331,73",30,80.33333333333333,35.0
35763,0448KO,2020-01-01,2020-01-31,2430.0,"332,80",30,81.0,35.0
35764,0448KO,2020-02-01,2020-02-29,2339.0,"320,75",28,83.53571428571429,35.0
35765,0448KO,2020-03-01,2020-03-31,2548.0,"348,43",30,84.93333333333334,35.0
35766,0448KO,2020-04-01,2020-04-30,2549.0,"348,57",29,87.89655172413794,35.0
35767,0448KO,2020-05-01,2020-05-31,2632.0,"359,56",30,87.73333333333333,35.0
35768,0448KO,2020-06-01,2020-06-30,2560.0,"350,02",29,88.27586206896552,35.0
35769,0448KO,2020-07-01,2020-07-31,2696.0,"368,04",30,89.86666666666666,35.0
35770,0448KO,2020-08-01,2020-08-31,2751.0,"375,33",30,91.7,35.0
35771,0448KO,2020-09-01,2020-09-30,2667.0,"364,20",29,91.96551724137932,35.0
35772,0448KO,2020-10-01,2020-10-31,2705.0,"369,23",30,90.16666666666667,35.0
35773,0448KO,2020-11-01,2020-11-30,2600.0,"344,43",29,89.65517241379311,35.0
35774,0449KO,2018-01-01,2018-01-31,2272.0,"282,14",30,75.73333333333333,35.0
35775,0449KO,2018-02-01,2018-02-28,2068.0,"257,56",27,76.5925925925926,35.0
35776,0449KO,2018-03-01,2018-03-31,2275.0,"282,50",30,75.83333333333333,35.0
35777,0449KO,2018-04-01,2018-04-30,2209.0,"274,55",29,76.17241379310344,35.0
35778,0449KO,2018-05-01,2018-05-31,2304.0,"286,00",30,76.8,35.0
35779,0449KO,2018-06-01,2018-06-30,2243.0,"278,65",29,77.34482758620689,35.0
35780,0449KO,2018-07-01,2018-07-31,2329.0,"289,17",30,77.63333333333334,35.0
35781,0449KO,2018-08-01,2018-08-31,2355.0,"292,30",30,78.5,35.0
35782,0449KO,2018-09-01,2018-09-30,2218.0,"277,53",29,76.48275862068965,35.0
35783,0449KO,2018-10-01,2018-10-31,2274.0,"284,33",30,75.8,35.0
35784,0449KO,2018-11-01,2018-11-30,2190.0,"274,14",29,75.51724137931035,35.0
35785,0449KO,2018-12-01,2018-12-31,2267.0,"283,48",30,75.56666666666666,35.0
35786,0449KO,2019-01-01,2019-01-31,2292.0,"314,76",30,76.4,35.0
35787,0449KO,2019-02-01,2019-02-28,2046.0,"281,89",27,75.77777777777777,35.0
35788,0449KO,2019-03-01,2019-03-31,2261.0,"310,61",30,75.36666666666666,35.0
35789,0449KO,2019-04-01,2019-04-30,2202.0,"302,73",29,75.93103448275862,35.0
35790,0449KO,2019-05-01,2019-05-31,2284.0,"313,69",30,76.13333333333334,35.0
35791,0449KO,2019-06-01,2019-06-30,2303.0,"316,23",29,79.41379310344827,35.0
35792,0449KO,2019-07-01,2019-07-31,2335.0,"320,50",30,77.83333333333333,35.0
35793,0449KO,2019-08-01,2019-08-31,2371.0,"325,31",30,79.03333333333333,35.0
35794,0449KO,2019-09-01,2019-09-30,2230.0,"306,47",29,76.89655172413794,35.0
35795,0449KO,2019-10-01,2019-10-31,2288.0,"314,22",30,76.26666666666667,35.0
35796,0449KO,2019-11-01,2019-11-30,2202.0,"302,73",29,75.93103448275862,35.0
35797,0449KO,2019-12-01,2019-12-31,2286.0,"313,95",30,76.2,35.0
35798,0449KO,2020-01-01,2020-01-31,2296.0,"313,69",30,76.53333333333333,35.0
35799,0449KO,2020-02-01,2020-02-29,2133.0,"292,10",28,76.17857142857143,35.0
35800,0449KO,2020-03-01,2020-03-31,2438.0,"332,50",30,81.26666666666667,35.0
35801,0449KO,2020-04-01,2020-04-30,2534.0,"345,22",29,87.37931034482759,35.0
35802,0449KO,2020-05-01,2020-05-31,2623.0,"357,01",30,87.43333333333334,35.0
35803,0449KO,2020-06-01,2020-06-30,2662.0,"362,18",29,91.79310344827586,35.0
35804,0449KO,2020-07-01,2020-07-31,2801.0,"380,59",30,93.36666666666666,35.0
35805,0449KO,2020-08-01,2020-08-31,2859.0,"388,27",30,95.3,35.0
35806,0449KO,2020-09-01,2020-09-30,2728.0,"370,92",29,94.06896551724138,35.0
35807,0449KO,2020-10-01,2020-10-31,2810.0,"381,78",30,93.66666666666667,35.0
35808,0449KO,2020-11-01,2020-11-30,2705.0,"358,34",29,93.27586206896552,35.0
35809,0477BB,2018-01-01,2018-06-30,12501.0,"1 475,12",180,69.45,5.0
35810,0477BB,2018-07-01,2018-12-31,12741.0,"1 490,70",183,69.62295081967213,5.0
35811,0477BB,2019-01-01,2019-06-30,12400.0,"1 612,00",180,68.88888888888889,5.0
35812,0477BB,2019-07-01,2019-12-31,14294.0,"1 872,51",183,78.10928961748634,5.0
35813,0477BB,2020-01-01,2020-06-30,15118.0,"2 015,21",181,83.52486187845304,5.0
35814,0478BB,2018-01-01,2018-01-31,2650.0,"252,95",30,88.33333333333333,35.0
35815,0478BB,2018-02-01,2018-02-28,2400.0,"231,86",27,88.88888888888889,35.0
35816,0478BB,2018-03-01,2018-03-31,2645.0,"252,55",30,88.16666666666667,35.0
35817,0478BB,2018-04-01,2018-04-30,2610.0,"249,67",29,90.0,35.0
35818,0478BB,2018-05-01,2018-05-31,2715.0,"258,55",30,90.5,35.0
35819,0478BB,2018-06-01,2018-06-30,2648.0,"252,88",29,91.3103448275862,35.0
35820,0478BB,2018-07-01,2018-07-31,2764.0,"262,91",30,92.13333333333334,35.0
35821,0478BB,2018-08-01,2018-08-31,2757.0,"262,31",30,91.9,35.0
35822,0478BB,2018-09-01,2018-09-30,2619.0,"252,66",29,90.3103448275862,35.0
35823,0478BB,2018-10-01,2018-10-31,2672.0,"257,14",30,89.06666666666666,35.0
35824,0478BB,2018-11-01,2018-11-30,2568.0,"248,28",29,88.55172413793103,35.0
35825,0478BB,2018-12-01,2018-12-31,2636.0,"254,05",30,87.86666666666666,35.0
35826,0478BB,2019-01-01,2019-01-31,2631.0,"247,32",30,87.7,35.0
35827,0478BB,2019-02-01,2019-02-28,2380.0,"226,85",27,88.14814814814815,35.0
35828,0478BB,2019-03-01,2019-03-31,2632.0,"247,43",30,87.73333333333333,35.0
35829,0478BB,2019-04-01,2019-04-30,2569.0,"242,29",29,88.58620689655173,35.0
35830,0478BB,2019-05-01,2019-05-31,2658.0,"249,56",30,88.6,35.0
35831,0478BB,2019-06-01,2019-06-30,2662.0,"249,96",29,91.79310344827586,35.0
35832,0478BB,2019-07-01,2019-07-31,2626.0,"246,94",30,87.53333333333333,35.0
35833,0478BB,2019-08-01,2019-08-31,2669.0,"277,55",30,88.96666666666667,35.0
35834,0478BB,2019-09-01,2019-09-30,2870.0,"293,94",29,98.96551724137932,35.0
35835,0478BB,2019-10-01,2019-10-31,3103.0,"286,51",30,103.43333333333334,35.0
35836,0478BB,2019-11-01,2019-11-30,3022.0,"280,02",29,104.20689655172414,35.0
35837,0478BB,2019-12-01,2019-12-31,3087.0,"285,55",30,102.9,35.0
35838,0478BB,2020-01-01,2020-01-31,3084.0,"351,58",30,102.8,35.0
35839,0478BB,2020-02-01,2020-02-29,2903.0,"332,92",28,103.67857142857143,35.0
35840,0478BB,2020-03-01,2020-03-31,3192.0,"363,29",30,106.4,35.0
35841,0478BB,2020-04-01,2020-04-30,3052.0,"347,41",29,105.24137931034483,35.0
35842,0478BB,2020-05-01,2020-05-31,3147.0,"357,00",30,104.9,35.0
35843,0478BB,2020-06-01,2020-06-30,3069.0,"348,54",29,105.82758620689656,35.0
35844,0478BB,2020-07-01,2020-07-31,3212.0,"362,82",30,107.06666666666666,35.0
35845,0478BB,2020-08-01,2020-08-31,3266.0,"396,17",30,108.86666666666666,35.0
35846,0478BB,2020-09-01,2020-09-30,3128.0,"382,16",29,107.86206896551724,35.0
35847,0478BB,2020-10-01,2020-10-31,3210.0,"362,45",30,107.0,35.0
35848,0478BB,2020-11-01,2020-11-30,3076.0,"314,61",29,106.06896551724138,35.0
35849,0479BB,2018-01-01,2018-01-31,2101.0,"275,28",30,70.03333333333333,35.0
35850,0479BB,2018-02-01,2018-02-28,1920.0,"252,17",27,71.11111111111111,35.0
35851,0479BB,2018-03-01,2018-03-31,2115.0,"276,45",30,70.5,35.0
35852,0479BB,2018-04-01,2018-04-30,2059.0,"270,06",29,71.0,35.0
35853,0479BB,2018-05-01,2018-05-31,2139.0,"280,41",30,71.3,35.0
35854,0479BB,2018-06-01,2018-06-30,2085.0,"273,80",29,71.89655172413794,35.0
35855,0479BB,2018-07-01,2018-07-31,2172.0,"285,20",30,72.4,35.0
35856,0479BB,2018-08-01,2018-08-31,2172.0,"285,20",30,72.4,35.0
35857,0479BB,2018-09-01,2018-09-30,2060.0,"272,05",29,71.03448275862068,35.0
35858,0479BB,2018-10-01,2018-10-31,2108.0,"277,80",30,70.26666666666667,35.0
35859,0479BB,2018-11-01,2018-11-30,2030.0,"267,83",29,70.0,35.0
35860,0479BB,2018-12-01,2018-12-31,2070.0,"272,82",30,69.0,35.0
35861,0479BB,2019-01-01,2019-01-31,2097.0,"263,65",30,69.9,35.0
35862,0479BB,2019-02-01,2019-02-28,1888.0,"238,89",27,69.92592592592592,35.0
35863,0479BB,2019-03-01,2019-03-31,2090.0,"263,19",30,69.66666666666667,35.0
35864,0479BB,2019-04-01,2019-04-30,2039.0,"257,16",29,70.3103448275862,35.0
35865,0479BB,2019-05-01,2019-05-31,2112.0,"265,71",30,70.4,35.0
35866,0479BB,2019-06-01,2019-06-30,2125.0,"268,70",29,73.27586206896552,35.0
35867,0479BB,2019-07-01,2019-07-31,2159.0,"272,32",30,71.96666666666667,35.0
35868,0479BB,2019-08-01,2019-08-31,2166.0,"273,25",30,72.2,35.0
35869,0479BB,2019-09-01,2019-09-30,2046.0,"258,09",29,70.55172413793103,35.0
35870,0479BB,2019-10-01,2019-10-31,2103.0,"264,70",30,70.1,35.0
35871,0479BB,2019-11-01,2019-11-30,2019.0,"254,59",29,69.62068965517241,35.0
35872,0479BB,2019-12-01,2019-12-31,2072.0,"260,71",30,69.06666666666666,35.0
35873,0479BB,2020-01-01,2020-01-31,2074.0,"328,60",30,69.13333333333334,35.0
35874,0479BB,2020-02-01,2020-02-29,1948.0,"309,34",28,69.57142857142857,35.0
35875,0479BB,2020-03-01,2020-03-31,2097.0,"332,33",30,69.9,35.0
35876,0479BB,2020-04-01,2020-04-30,2037.0,"322,24",29,70.24137931034483,35.0
35877,0479BB,2020-05-01,2020-05-31,2114.0,"333,73",30,70.46666666666667,35.0
35878,0479BB,2020-06-01,2020-06-30,2075.0,"326,96",29,71.55172413793103,35.0
35879,0479BB,2020-07-01,2020-07-31,2155.0,"338,66",30,71.83333333333333,35.0
35880,0479BB,2020-08-01,2020-08-31,2184.0,"342,55",30,72.8,35.0
35881,0479BB,2020-09-01,2020-09-30,2051.0,"323,71",29,70.72413793103448,35.0
35882,0479BB,2020-10-01,2020-10-31,2079.0,"327,76",30,69.3,35.0
35883,0479BB,2020-11-01,2020-11-30,2068.0,"285,83",29,71.3103448275862,35.0
35884,0480BB,2018-01-01,2018-01-31,2166.0,"283,16",30,72.2,35.0
35885,0480BB,2018-02-01,2018-02-28,1966.0,"257,73",27,72.81481481481481,35.0
35886,0480BB,2018-03-01,2018-03-31,2172.0,"283,95",30,72.4,35.0
35887,0480BB,2018-04-01,2018-04-30,2142.0,"280,34",29,73.86206896551724,35.0
35888,0480BB,2018-05-01,2018-05-31,2234.0,"292,41",30,74.46666666666667,35.0
35889,0480BB,2018-06-01,2018-06-30,2179.0,"285,44",29,75.13793103448276,35.0
35890,0480BB,2018-07-01,2018-07-31,2264.0,"296,55",30,75.46666666666667,35.0
35891,0480BB,2018-08-01,2018-08-31,2290.0,"300,07",30,76.33333333333333,35.0
35892,0480BB,2018-09-01,2018-09-30,2153.0,"283,98",29,74.24137931034483,35.0
35893,0480BB,2018-10-01,2018-10-31,2122.0,"279,61",30,70.73333333333333,35.0
35894,0480BB,2018-11-01,2018-11-30,2481.0,"324,43",29,85.55172413793103,35.0
35895,0480BB,2018-12-01,2018-12-31,2520.0,"329,05",30,84.0,35.0
35896,0480BB,2019-01-01,2019-01-31,2632.0,"323,60",30,87.73333333333333,35.0
35897,0480BB,2019-02-01,2019-02-28,2444.0,"304,91",27,90.51851851851852,35.0
35898,0480BB,2019-03-01,2019-03-31,2695.0,"335,44",30,89.83333333333333,35.0
35899,0480BB,2019-04-01,2019-04-30,2583.0,"321,62",29,89.06896551724138,35.0
35900,0480BB,2019-05-01,2019-05-31,2675.0,"332,60",30,89.16666666666667,35.0
35901,0480BB,2019-06-01,2019-06-30,2646.0,"329,76",29,91.24137931034483,35.0
35902,0480BB,2019-07-01,2019-07-31,2702.0,"336,03",30,90.06666666666666,35.0
35903,0480BB,2019-08-01,2019-08-31,2707.0,"336,88",30,90.23333333333333,35.0
35904,0480BB,2019-09-01,2019-09-30,2584.0,"321,83",29,89.10344827586206,35.0
35905,0480BB,2019-10-01,2019-10-31,2666.0,"331,53",30,88.86666666666666,35.0
35906,0480BB,2019-11-01,2019-11-30,2561.0,"318,97",29,88.3103448275862,35.0
35907,0480BB,2019-12-01,2019-12-31,2622.0,"326,22",30,87.4,35.0
35908,0480BB,2020-01-01,2020-01-31,2631.0,"376,54",30,87.7,35.0
35909,0480BB,2020-02-01,2020-02-29,2468.0,"354,08",28,88.14285714285714,35.0
35910,0480BB,2020-03-01,2020-03-31,2645.0,"380,65",30,88.16666666666667,35.0
35911,0480BB,2020-04-01,2020-04-30,2646.0,"381,14",29,91.24137931034483,35.0
35912,0480BB,2020-05-01,2020-05-31,2719.0,"390,93",30,90.63333333333334,35.0
35913,0480BB,2020-06-01,2020-06-30,2652.0,"381,61",29,91.44827586206897,35.0
35914,0480BB,2020-07-01,2020-07-31,2789.0,"399,83",30,92.96666666666667,35.0
35915,0480BB,2020-08-01,2020-08-31,2834.0,"405,04",30,94.46666666666667,35.0
35916,0480BB,2020-09-01,2020-09-30,2708.0,"387,48",29,93.37931034482759,35.0
35917,0480BB,2020-10-01,2020-10-31,2784.0,"397,85",30,92.8,35.0
35918,0480BB,2020-11-01,2020-11-30,2659.0,"368,23",29,91.6896551724138,35.0
35919,,2018-01-01,2018-01-31,1628.0,"214,02",30,54.266666666666666,
35920,,2018-02-01,2018-02-28,1459.0,"192,56",27,54.03703703703704,
35921,,2018-03-01,2018-03-31,1633.0,"215,18",30,54.43333333333333,
35922,,2018-04-01,2018-04-30,1765.0,"232,14",29,60.86206896551724,
35923,,2018-05-01,2018-05-31,1651.0,"217,07",30,55.03333333333333,
35924,,2018-06-01,2018-06-30,1976.0,"257,52",29,68.13793103448276,
35925,,2018-07-01,2018-07-31,2257.0,"292,29",30,75.23333333333333,
35926,,2018-08-01,2018-08-31,2236.0,"288,70",30,74.53333333333333,
35927,,2018-09-01,2018-09-30,413.0,"60,83",29,14.241379310344827,
35928,,2018-10-01,2018-10-31,1267.0,"168,65",30,42.233333333333334,
35929,,2018-11-01,2018-11-28,0.0,"0,00",27,0.0,
35930,1175BR,2018-01-01,2018-12-31,12014.0,"1 572,95",364,33.005494505494504,2.0
35931,1175BR,2019-01-01,2019-12-31,12097.0,"1 556,65",364,33.23351648351648,2.0
35932,0417BB,2018-01-01,2018-01-31,907.0,"122,49",30,30.233333333333334,35.0
35933,0417BB,2018-02-01,2018-02-28,817.0,"111,31",27,30.25925925925926,35.0
35934,0417BB,2018-03-01,2018-03-31,897.0,"118,95",30,29.9,35.0
35935,0417BB,2018-04-01,2018-04-30,898.0,"119,17",29,30.96551724137931,35.0
35936,0417BB,2018-05-01,2018-05-31,935.0,"123,97",30,31.166666666666668,35.0
35937,0417BB,2018-06-01,2018-06-30,913.0,"121,05",29,31.482758620689655,35.0
35938,0417BB,2018-07-01,2018-07-31,961.0,"127,34",30,32.03333333333333,35.0
35939,0417BB,2018-08-01,2018-08-31,987.0,"130,64",30,32.9,35.0
35940,0417BB,2018-09-01,2018-09-30,906.0,"121,07",29,31.24137931034483,35.0
35941,0417BB,2018-10-01,2018-10-31,919.0,"122,58",30,30.633333333333333,35.0
35942,0417BB,2018-11-01,2018-11-30,880.0,"117,60",29,30.344827586206897,35.0
35943,0417BB,2018-12-01,2018-12-31,900.0,"120,09",30,30.0,35.0
35944,0417BB,2019-01-01,2019-01-31,895.0,"114,47",30,29.833333333333332,35.0
35945,0417BB,2019-02-01,2019-02-28,812.0,"104,57",27,30.074074074074073,35.0
35946,0417BB,2019-03-01,2019-03-31,896.0,"114,61",30,29.866666666666667,35.0
35947,0417BB,2019-04-01,2019-04-30,874.0,"111,96",29,30.137931034482758,35.0
35948,0417BB,2019-05-01,2019-05-31,908.0,"115,91",30,30.266666666666666,35.0
35949,0417BB,2019-06-01,2019-06-30,922.0,"117,97",29,31.79310344827586,35.0
35950,0417BB,2019-07-01,2019-07-31,947.0,"120,91",30,31.566666666666666,35.0
35951,0417BB,2019-08-01,2019-08-31,962.0,"122,77",30,32.06666666666667,35.0
35952,0417BB,2019-09-01,2019-09-30,898.0,"114,90",29,30.96551724137931,35.0
35953,0417BB,2019-10-01,2019-10-31,927.0,"118,00",30,30.9,35.0
35954,0417BB,2019-11-01,2019-11-30,880.0,"112,61",29,30.344827586206897,35.0
35955,0417BB,2019-12-01,2019-12-31,911.0,"116,34",30,30.366666666666667,35.0
35956,0417BB,2020-01-01,2020-01-31,906.0,"151,44",30,30.2,35.0
35957,0417BB,2020-02-01,2020-02-29,855.0,"143,58",28,30.535714285714285,35.0
35958,0417BB,2020-03-01,2020-03-31,919.0,"153,79",30,30.633333333333333,35.0
35959,0417BB,2020-04-01,2020-04-30,913.0,"152,01",29,31.482758620689655,35.0
35960,0417BB,2020-05-01,2020-05-31,944.0,"157,03",30,31.466666666666665,35.0
35961,0417BB,2020-06-01,2020-06-30,918.0,"152,81",29,31.655172413793103,35.0
35962,0417BB,2020-07-01,2020-07-31,972.0,"160,93",30,32.4,35.0
